Job_Title,Company,Salary_Range,URL,JD_Text,Skills,Job_Family,Location
Nhân Viên Hành Chính Nhân Sự (HR GA),https://www.daehong.com/,"8.000.000 - 12.000.000
Ứng tuyển",https://jobs.neu.edu.vn/jobs/nhan-vien-hanh-chinh-nhan-su-hr-ga-daehong-communications-vietnam-1202604011540,"1. THÔNG TIN VỊ TRÍ TUYỂN DỤNG:
Vị trí: Hành chính nhân sự (HR GA)
Phòng ban: Hành chính - Nhân sự
Mức lương: Thoả thuận dựa trên kinh nghiệm
Địa điểm làm việc: Hà Nội
2. MÔ TẢ CÔNG VIỆC:
Phụ trách các công việc liên quan đến Nhân sự
Phụ trách công tác tuyển dụng: tiếp nhận nhu cầu tuyển dụng từ các phòng ban, đăng tin tuyển dụng, sàng lọc hồ sơ, điều phối phỏng vấn, đề xuất lựa chọn ứng viên phù hợp. Thực hiện thủ tục tiếp nhận nhân sự mới.
Chuẩn bị và xử lý hồ sơ liên quan đến visa, giấy phép lao động, thẻ tạm trú cho người lao động nước ngoài
Quản lý và lưu trữ hồ sơ nhân sự, hợp đồng lao động theo quy định
Theo dõi, tổng hợp và thực hiện các báo cáo định kỳ về lao động
Thực hiện chấm công, theo dõi ngày phép, tính lương hàng tháng
Thực hiện các thủ tục liên quan đến BHXH, BHYT, BHTN
Hỗ trợ Quyết toán thuế TNCN khi cần
Phụ trách các công việc liên quan đến Hành chính
Làm báo cáo nội bộ
Soạn thảo công văn, thông báo, quyết định
Quản lý, lưu trữ hồ sơ hành chính và giấy tờ pháp lý công ty
Hỗ trợ đặt vé máy bay, khách sạn cho nhân sự đi công tác
Tổ chức hậu cần cho các cuộc họp, sự kiện nội bộ (sinh nhật, workshop, team building,...)
Quản lý theo dõi tài sản, trang thiết bị, văn phòng phẩm; đề xuất mua sắm khi cần thiết
Theo dõi hợp đồng, thanh toán và làm việc với các  nhà cung cấp dịch vụ (văn phòng, thiết bị, chuyển phát, ....)
Quản lý công văn đi/đến, thư từ và chuyển phát nhanh.
Thực hiện các công việc khác khi có phát sinh theo phân công nhiệm vụ từng thời điểm của Trưởng phòng.
3. YÊU CẦU CÔNG VIỆC:
Tốt nghiệp đại học chuyên ngành Nhân sự, Kinh tế, Tài chính, Kế toán,....
Kinh nghiệm: Ưu tiên ứng viên có 1-3 năm kinh nghiệm ở vị trí tương đương; có kinh nghiệm và kiến thức về nhân sự và pháp luật (đặc biệt là Luật Lao động, Bảo hiểm xã hội)
Kỹ năng giao tiếp, tổ chức và sắp xếp công việc tốt: Thành thạo MS office
Có tinh thần trách nhiệm cao trong công việc, phong cách làm việc nhanh nhẹn, chuyên nghiệp, trung thực, cẩn thận, tỉ mỉ.
Có thể sử dụng Tiếng Anh/ Tiếng Hàn trong công việc
4. PHÚC LỢI:
Mức lương thực nhận: 8,000,000 vnd - 12,000,000vnd
Hưởng đầy đủ các chế độ theo quy định nhà nước bao gồm: BHXH, BHYT, BHTN; Thưởng lễ, tết, lương tháng 13;
Các gói phúc lợi và đãi ngộ cạnh tranh: Thưởng kinh doanh, Quà sinh nhật, Bảo hiểm sức khỏe, khám sức khoẻ định kỳ hàng năm, Happy Friday, Du lịch hằng năm (tối thiểu 1 năm/1 lần),..
Môi trường làm việc chuyên nghiệp, lâu dài, trẻ trung năng động.
5. THỜI GIAN VÀ ĐỊA ĐIỂM:
Thời gian làm việc: 9h - 18h (Từ T2-T6, nghỉ T7, CN)
Địa điểm làm việc: L09.02A, tầng 9, Tòa nhà The West, Số 265 đường Cầu Giấy, Phường Cầu Giấy, Thành phố Hà Nội, Việt Nam
6. CÁCH THỨC ỨNG TUYỂN:
Gửi CV qua email: admin@daehong.vn
Hạn cuối: 23:59 ngày 18/4/2026
Lưu ý: Do hạn chế về mặt thời gian, chúng tôi có thể sẽ chỉ phản hồi kết quả ứng tuyển qua email cho các ứng viên được chọn. Trong và sau khi ứng tuyển, vui lòng thường xuyên kiểm tra cả hòm thư Spam hoặc Promotions (Quảng cáo) để không bỏ sót bất cứ thông báo nào từ chúng tôi.","python,giao tiếp,tiếng anh",HR,Hà Nội
HR Executive,https://www.godgroup.com/,"9.000.000 - 15.000.000
Ứng tuyển",https://jobs.neu.edu.vn/jobs/hr-executive-god-group-1202603241423,"1. Mô tả công việc:
Triển khai kế hoạch truyền thông tuyển dụng qua kênh online và offline
Liên hệ và làm việc với trường đại học/cao đẳng
Tổ chức và thực hiện Company Tour tại công ty
Quản lý, xây dựng các kênh truyền thông tuyển dụng trên các nền tảng: facebook, linkedin, tik tok,....
Thu hút ứng viên và tuyển dụng các vị trí theo order phòng ban
Một số công việc hành chính khác theo yêu cầu của phòng ban (nếu có)
2. Nơi làm việc:
Văn phòng Bắc Ninh: Tòa Việt Long Complex, 30 Lý Thái Tổ, Kinh Bắc, Bắc Ninh
Văn phòng Nhân Thắng: Lô CN3, KCN Hanaka, Nhân Thắng, Bắc Ninh
3. Yêu cầu ứng viên:
Tốt nghiệp đại học các chuyên ngành quản trị nhân sự và các chuyên ngành liên quan
Ưu tiên ứng viên có 6 tháng kinh nghiệm tuyển dụng
Ứng viên có kinh nghiệm xây dựng các kênh truyền thông là lợi thế
Ưu tiên ứng viên có khả năng livestream (nếu có thể)
4. Chính sách đãi ngộ:
Lương cơ bản: 9.000.000đ - 15.000.000đ
Thưởng KPI 2 lần/năm, lương tháng 13 ( tối đa 15 tháng lương)
Cung cấp suất ăn trưa hằng ngày 30.000đ/bữa
Teambuilding, du lịch hằng năm; GWP hàng quý 300.000đ/quý/nhân viên
Quà hiện vật Tết dương, Tết nguyên đán, Trung thu, 8/3
BHXH, BHYT... đầy đủ theo luật lao động
Review xét tăng lương 1 lần/năm
5. Cách thức ứng tuyển:
Link ứng tuyển:
https://forms.gle/SyvNB5iDfVS45Skm6","python,giao tiếp,tiếng anh",HR,Hà Nội
Nhân Viên Kế Toán Nội Bộ,https://livansport.com/,"10.000.000 - 15.000.000
Ứng tuyển",https://jobs.neu.edu.vn/jobs/nhan-vien-ke-toan-noi-bo-livan-sport-1202606151625,"1. MÔ TẢ CÔNG VIỆC:
Chịu trách nhiệm chính về theo dõi doanh thu
Theo dõi doanh thu các cửa hàng
Check quỹ tiền mặt
Check đơn chuyển khoản , quẹt thẻ
Check chứng từ chi phí cửa hàng gửi về
Kiểm soát trạng thái đơn online
Đối soát tiền thu Cod & phí vận chuyển của đơn tự vận chuyển và đơn qua các đối tác Vận chuyển: GHTK, shopee express
Kiểm tra CTKM
Kiểm tra công nợ cuối tháng trên amis
Làm báo cáo quản trị nội bộ
Xuất hóa đơn thuế GTGT
Nhập hóa đơn đầu vào
Lập và nộp tờ khai thuế GTGT của Công ty và chi nhánh.
Tính doanh thu, tính chiết khấu , công nợ cho đối tác
Gửi báo cáo doanh thu cho các Cửa hàng trong TTTM
Các công việc liên quan và các công việc khác do sự chỉ đạo của Ban lãnh đạo.
2. YÊU CẦU ỨNG VIÊN:
Ứng viên tốt nghiệp chuyên ngành kế toán
Có kinh nghiệm ~ 2 năm tại vị trí tương đương,
Ưu tiên ứng viên có kinh nghiệm thuế + bán lẻ và sản xuấ
Sử dụng thành thạo các phần mềm kế toán: Misa Amis
Tính cẩn thận, tỉ mỉ, trung thực.
Tin học văn phòng tốt.
3. CHÍNH SÁCH ĐÃI NGỘ:
Lương: 10-15 triệu/ tháng; Phụ cấp ăn trưa: 600k/tháng, hỗ trợ vé xe tháng.
Có tháng lương thứ 13,14.
Thử việc 1 tháng nhận 90% lương cứng + 100% phụ cấp
Chế độ Bảo Hiểm, Nghỉ Lễ Tết, Thưởng, Sinh Nhật, Du Lịch theo Quy định.
Mua sản phẩm công ty được chiết khấu 60%.
Làm việc giờ hành chính từ thứ 2 – thứ 7 (Nghỉ 2 thứ 7 cách tuần +CN+ lễ tết)
4. CÁCH THỨC ỨNG TUYỂN:
Gửi CV qua email: hr@livan.vn
Hạn cuối: 23:59 ngày 31/7/2026
Lưu ý: Do hạn chế về mặt thời gian, chúng tôi có thể sẽ chỉ phản hồi kết quả ứng tuyển qua email cho các ứng viên được chọn. Trong và sau khi ứng tuyển, vui lòng thường xuyên kiểm tra cả hòm thư Spam hoặc Promotions (Quảng cáo) để không bỏ sót bất cứ thông báo nào từ chúng tôi.","python,giao tiếp,tiếng anh",Finance,Hà Nội
Thực tập sinh Kế toán,https://tuyendung.sapo.vn/,"2.000.000
Ứng tuyển",https://jobs.neu.edu.vn/jobs/thuc-tap-sinh-ke-toan-sapo-1202606121451,"1. Mô tả công việc:
Sắp xếp, quản lý và lưu trữ chứng từ
Thao tác nghiệp vụ trên các phần mềm kế toán máy: 3Tsoft, Misa, Fast...
Hướng dẫn các nghiệp làm kế toán thực tế
Các công việc có liên quan khác theo yêu cầu của quản lý
2. Yêu cầu công việc:
Sinh viên năm 3, 4 đang học hoặc đã tốt  nghiệp Cao đẳng, Đại học chuyên ngành Kế toán - Kiểm toán
Có thể đi làm tối thiểu 5 buổi/ tuần, ưu tiên ứng viên có thể đi làm Full – time
Yêu thích các công việc liên quan đến kế toán, thuế
Tác phong nhanh nhẹn, chủ động, ham học hỏi, tinh thần thái độ tốt
Thành thạo các kỹ năng về Tin học: Word, Excel
Có laptop cá nhân
3. Quyền lợi:
Mức hỗ trợ 2.000.000đ/ tháng
Được training đào tạo, hướng dẫn trực tiếp các chuyên môn, nghiệp vụ kế toán
Quản lý có tâm và có tầm
Môi trường làm việc trẻ trung, năng động
Cơ hội lên chính thức sau khi kết thúc thực tập
4. Liên hệ
Để tìm hiểu thêm chi tiết, vui lòng liên hệ:
SĐT: 0913 198 910 (Ms. Linh)
Email: tuyendung@sapo.vn
Địa chỉ văn phòng: 266 Đội Cấn, Ba Đình, Hà Nội
ỨNG TUYỂN","python,giao tiếp,tiếng anh",Finance,Hà Nội
Nhân Viên Kế Toán Chi Phí,https://americanstudy.edu.vn/,"Up to 15.000.000
Ứng tuyển",https://jobs.neu.edu.vn/jobs/nhan-vien-ke-toan-chi-phi-american-study-1202606121452,"1. MÔ TẢ CÔNG VIỆC:
Ghi chép, phản ánh chính xác, đầy đủ, kịp thời các khoản chi phí phát sinh trong doanh nghiệp, bảo đảm đúng nội dung chi phí theo quy định của chế độ kế toán hiện hành.
Kiểm tra tính hợp lý, hợp lệ của chứng từ đối với từng khoản mục chi phí
Mở sổ hạch toán, theo dõi chi tiết từng khoản mục chi phí
Thường xuyên kiểm tra, đối chiếu thông tin về chi phí và giá đầu vào của các sản phẩm, hàng hóa với các bộ phận kế toán có liên quan
Lập các báo cáo quản trị về chi phí
Cung cấp số liệu cho việc kiểm tra, phân tích, đánh giá tình hình thực hiện kế hoạch chi phí của doanh nghiệp, giúp các nhà quản trị nắm bắt được tình hình và đưa ra những quyết định phù hợp.
Thực hiện Các công việc khác theo yêu cầu của Kế toán trưởng.
2. YÊU CẦU ỨNG VIÊN:
Có ít nhất 1 - 2 năm kinh nghiệm làm về kế toán
Tốt nghiệp ĐH trở lên
Kĩ năng tin học văn phòng tốt
Tiếng Anh đọc, hiểu giao tiếp khá
Kỹ năng giao tiếp tốt, làm việc team-work hiệu quả
Trung thực, chăm chỉ, cẩn thận, nhiệt huyết và có trách nhiệm cao trong công việc
3. CHÍNH SÁCH ĐÃI NGỘ:
Thu nhập: up to 15 triệu/tháng
Tháng lương thứ 13, thưởng đột xuất, thưởng thành tích, thưởng lễ, tết, sinh nhật
Môi trường làm việc trẻ trung, năng động, trà, sữa, hoa quả giữa giờ
Được tham gia các khóa đào tạo chuyên môn, du lịch trong và ngoài nước
Thời gian làm việc: Làm việc 6 ngày/tuần & 1 ngày nghỉ tự chọn. Lựa chọn:
Khung giờ 1 (Sáng - Chiều): 8h30 - 18h30
Khung giờ 2 (Chiều - Tối): 12h30 - 21h00
4. CÁCH THỨC ỨNG TUYỂN:
Gửi CV qua email: phongtuyendung@americanstudy.edu.vn
Hạn cuối: 23:59 ngày 31/7/2026
Lưu ý: Do hạn chế về mặt thời gian, chúng tôi có thể sẽ chỉ phản hồi kết quả ứng tuyển qua email cho các ứng viên được chọn. Trong và sau khi ứng tuyển, vui lòng thường xuyên kiểm tra cả hòm thư Spam hoặc Promotions (Quảng cáo) để không bỏ sót bất cứ thông báo nào từ chúng tôi.","python,giao tiếp,tiếng anh",Finance,Hà Nội
Nhân Viên Kế Toán Nội Bộ,,"8.000.000 - 10.000.000
Ứng tuyển",https://jobs.neu.edu.vn/jobs/nhan-vien-ke-toan-noi-bo-cong-ty-tnhh-omegates-1202606121515,"1. Mô tả công việc:
Nhóm công việc chuyên môn:
Lập hợp đồng và theo dõi hợp đồng từ hoạt động cho thuê căn hộ.
Theo dõi và quản lý công nợ, phải thu, phải trả từ hoạt động cho thuê căn hộ
Kiểm tra chứng từ và thực hiện các nghiệp vụ thanh toán các khoản tiền ra hoặc tiền vào liên quan đến hoạt động cho thuê căn hộ.
Hạch toán các nghiệp vụ liên quan lên hệ thống
Nhóm công việc báo cáo:
Tổng hợp số liệu và lập báo cáo theo yêu cầu của cấp quản lý
Tổ chức bảo quản, lưu trữ các tài liệu kế toán
2. Yêu cầu:
Sử dụng phần mềm kế toán Fast/ Thành thạo Ex, GG Sheet
Tốt nghiệp chuyên ngành Kế toán- Tài chính
Có tư duy tổ chức, sắp xếp tốt
Tiếng anh có trình độ giao tiếp cơ bản
3. Quyền lợi:
Thu nhập 8,000,000 VNĐ - 10,000,000 VNĐ/tháng.
Được hưởng các chế độ phúc lợi theo quy định của công ty
Nghỉ lễ, tết, phép năm theo quy định
Khám sức khỏe cho nhân viên hàng năm
4. Hồ sơ ứng viên:
Hồ sơ ứng viên gửi về email
Info@omegates.com
Tiêu đề email [ACC - CV - Họ tên ứng viên]
Hạn cuối nộp hồ sơ ngày 15/06/2026
5. Địa điểm phỏng vấn và làm việc:
CÔNG TY TNHH OMEGATES
Tầng 10, tòa nhà khách sạn Công Đoàn, số 98 Tô Ngọc Vân, Tây Hồ, Hà Nội","python,giao tiếp,tiếng anh",Finance,Hà Nội
Nhân viên Kế toán Đầu vào/Đầu ra,https://hoplong.com/,"10.000.000 - 14.000.000
Ứng tuyển",https://jobs.neu.edu.vn/jobs/nhan-vien-ke-toan-dau-vaodau-ra-hop-long-1202606110902,"1. Địa điểm làm việc: Tầng 3, tòa HH01A chung cư NewHorizon, số 87 Lĩnh Nam, Phường Vĩnh Tuy, Thành phố Hà Nội.
2. Thời gian làm việc:
Thứ 2 - Thứ 6: 8h00 – 17h00 (Nghỉ trưa từ 12h00 - 13h00)
Thứ 7: 8h00 – 12h00
3. Mô tả công việc:
Ứng viên có thể lựa chọn ứng tuyển một trong các vị trí dưới đây:
Nhân viên Kế toán Đầu ra
Phụ trách việc xuất hóa đơn và xử lý các vấn đề phát sinh liên quan đến hóa đơn, đảm bảo được việc xuất hóa đơn phải chính xác và kịp thời.
Hạch toán dữ liệu bán hàng/ngân hàng lên phần mềm Misa.
Kiểm soát dữ liệu liên quan đến doanh thu, công nợ phải thu.
Hoàn thiện toàn bộ các công việc liên quan đến các nghiệp vụ được phân công.
Hỗ trợ các bộ phận khác khi cần.
Các công việc khác theo sự phân công của trưởng nhóm.
Nhân viên Kế toán Đầu vào
Thu thập, xử lý thông tin, số liệu kế toán, các chứng từ kế toán thông qua các nghiệp vụ kinh tế phát sinh như: Mua bán hàng hóa, dịch vụ, CCDC, TSCĐ.
Tổng hợp công nợ NCC, kiểm soát và lên đề nghị thanh toán.
Lên dữ liệu kê khai thuế GTGT theo đúng dữ liệu đầu vào được phân công kiểm soát.
Cập nhật các văn bản pháp luật liên quan đến các công tác hạch toán, kế toán, thuế GTGT,thuế TNDN, phục vụ công việc.
Hạch toán rà soát, kiểm tra các nghiệp vụ phần hành được giao, thực hiện phân bổ tập hợp chi phí, hoàn thiện hồ sơ cho từng khoản mục chi phí đầu vào phụ trách.
Hoàn thiện toàn bộ các công việc liên quan đến các nghiệp vụ được phân công.
Thực hiện các nhiệm vụ khác theo sự chỉ đao của trưởng nhóm khi có phát sinh.
4. Quyền lợi:
Thu nhập: ~ 10.000.000 – 14.000.000đ (Đánh giá theo năng lực, thỏa thuận trực tiếp trong buổi Phỏng vấn).
Mở rộng Sinh viên có thể làm được 80% thời gian và có lịch làm cố định – tại vị trí Thực tập sinh:
Hỗ trợ thực tập + Phụ cấp ăn trưa: 2.500.000 – 5.000.000đ (Quản lý đánh giá theo năng lực, tính theo ngày công thực tế đi làm theo lịch của Công ty).
Các chính sách thưởng khác: thưởng sáng kiến cho đóng góp xuất sắc hiệu quả cho sự phát triển của Công ty; thưởng khi giới thiệu nhân sự cho công ty.
Lương cơ bản tăng theo thâm niên, căn cứ vào quy chế của công ty.
Cung cấp trang thiết bị (máy tính PC), văn phòng phẩm.
Các khoản phụ cấp như: phụ cấp ăn trưa (700.000đ), xăng xe, công tác phí,…
Đóng Bảo hiểm đầy đủ theo quy định luật lao động hiện hành.
Quà các dịp Lễ Tết, sinh nhật nhân viên,….
Các chương trình đào tạo kỹ năng và nghiệp vụ, các khoá học, hội nghị, workshop,… nhằm nâng cao trình độ của cán bộ, nhân viên.
Các chương trình team building, mini game, các sự kiện giải trí và kết nối,…
5. Yêu cầu:
Tốt nghiệp chuyên ngành Kế toán các trường Cao đẳng, Đại học.
Có kinh nghiệm 1 năm tại vị trí tương đương.
Nắm bắt được các thông tư, quy định về hóa đơn chứng từ và thuế GTGT, Thuế TNDN.
Kỹ năng tốt về máy vi tính, sử dụng được các phần mềm chuyên dùng (Word, Excel, phần mềm kế toán Misa, ERP).
Nhanh nhẹn, hòa đồng, cẩn thận, có trách nhiệm cao với công việc.
6. Cách thức ứng tuyển:
Ứng tuyển trực tiếp theo đường dẫn:
Nhân viên Kế toán Đầu ra:
https://hoplong.com/tuyendung/ha-noi-nhan-vien-ke-toan-dau-ra/
Nhân viên Kế toán Đầu vào:
https://hoplong.com/tuyendung/ha-noi-nhan-vien-ke-toan-dau-vao/
Thực tập sinh Kế toán:
https://hoplong.com/tuyendung/ha-noi-thuc-tap-sinh-ke-toan/
Thông tin liên hệ:
Mail: hr.tuyendung@hoplong.com
HR Department: 0963.788.831","python,giao tiếp,tiếng anh",Finance,Hà Nội
Nhân viên Kế toán Nội bộ,https://hoplong.com/,"8.000.000 - 14.000.000
Ứng tuyển",https://jobs.neu.edu.vn/jobs/nhan-vien-ke-toan-noi-bo-hop-long-1202606110905,"1. Địa điểm làm việc: Tầng 3, tòa HH01A chung cư NewHorizon, số 87 Lĩnh Nam, Phường Vĩnh Tuy, Thành phố Hà Nội.
2. Thời gian làm việc:
Thứ 2 - Thứ 6: 8h00 – 17h00 (Nghỉ trưa từ 12h00 - 13h00)
Thứ 7: 8h00 – 12h00
3. Mô tả công việc:
Kiểm soát số liệu kế toán tổng hợp nội bộ và đảm bảo công tác hạch toán kế toán của tất cả các chi nhánh trực thuộc là đầy đủ và chính xác theo quy định hiện hành của công ty.
Thu thập, xử lý thông tin, số liệu kế toán và các chứng từ kế toán.
Kiểm soát công nợ phải thu của công ty và chi nhánh đảm bảo chính xác và đầy đủ theo quy định hiện hành của công ty.
Đốc thúc, triển khai thu hồi công nợ khách hàng.
Lập các báo cáo hàng tuần, hàng tháng, báo cáo tổng hợp và các công việc khác theo yêu cầu của trưởng phòng.
Đào tạo, hướng dẫn nhân viên kế toán của công ty đáp ứng được các yêu cầu công việc cho từng vị trí.
Thực hiện các yêu cầu khác theo sự phân công của Quản lý.
4. Quyền lợi:
Thu nhập: Lương cơ bản + Phụ cấp + Thưởng (Thu nhập ~ 8.000.000 – 14.000.000đ, Thỏa thuận trực tiếp tại buổi Phỏng vấn).
Mở rộng Sinh viên có thể làm Fulltime:
Hỗ trợ thực tập: 3.000.000đ/tháng + Hỗ trợ ăn trưa (700.000đ, tính theo ngày công thực tế đi làm theo lịch của Công ty).
Các chính sách thưởng khác: thưởng sáng kiến cho đóng góp xuất sắc hiệu quả cho sự phát triển của Công ty; thưởng khi giới thiệu nhân sự cho công ty.
Lương cơ bản tăng theo thâm niên, căn cứ vào quy chế của công ty.
Cung cấp trang thiết bị (máy tính PC), văn phòng phẩm.
Đóng Bảo hiểm đầy đủ theo quy định luật lao động hiện hành.
Quà các dịp Lễ Tết, sinh nhật nhân viên,….
Các chương trình đào tạo kỹ năng và nghiệp vụ, các khoá học, hội nghị, workshop,… nhằm nâng cao trình độ của cán bộ, nhân viên.
Các chương trình team building, mini game, các sự kiện giải trí và kết nối,…
5. Yêu cầu:
Tốt nghiệp cao đẳng, Đại học các ngành Tài chính – kế toán.
Có kinh nghiệm kế toán công nợ là một lợi thế.
Kỹ năng giao tiếp, đàm phán, xử lý tình huống tốt.
Kỹ năng lập kế hoạch, phân tích số liệu, tổ chức thực hiện công việc tốt.
Khả năng sáng tạo, chịu áp lực, bảo mật thông tin.
Kỹ năng làm việc nhóm.
Thành thạo các kỹ năng văn phòng: Word, Excel, Power Point.
Phẩm chất thật thà, chủ động và quyết tâm trong công việc.
6. Cách thức ứng tuyển:
Ứng tuyển trực tiếp theo đường dẫn:
Nhân viên:
https://hoplong.com/tuyendung/ha-noi-nhan-vien-ke-toan-cong-no/
Thực tập sinh:
https://hoplong.com/tuyendung/ha-noi-thuc-tap-sinh-ke-toan-cong-no/
Thông tin liên hệ:
Mail: hr.tuyendung@hoplong.com
HR Department: 0963.788.831","python,giao tiếp,tiếng anh",Finance,Hà Nội
Nhân Viên Kế Toán Doanh Thu,https://breadfactory.com.vn/,"Thỏa thuận
Ứng tuyển",https://jobs.neu.edu.vn/jobs/nhan-vien-ke-toan-doanh-thu-bread-factory-1202606110914,"1. MÔ TẢ CÔNG VIỆC:
Kiểm tra, tổng hợp và hạch toán doanh thu bán hàng trên phần mềm Misa AMIS.
Đối chiếu số lượng bánh bán ra với số lượng xuất dùng tại cửa hàng/xưởng.
Hạch toán tiền mặt thu ngân, các nghiệp vụ chi phí phát sinh theo quy định.
Theo dõi, đối chiếu công nợ khách hàng và nhà cung cấp, lập hồ sơ thanh toán.
Xử lý hóa đơn đầu ra (điều chỉnh, thay thế khi phát sinh).
Tính và tổng hợp KPI cho bộ phận thu ngân và bếp.
Theo dõi, khai báo và phân bổ CCDC, TSCĐ.
Thời gian làm việc: Thứ 2 - Thứ 6 (từ 08:30 đến 17:30) và 2 Thứ 7
2. YÊU CẦU ỨNG VIÊN:
Tốt nghiệp các chuyên ngành kế toán, tài chính…. Đã có kinh nghiệm trong ngành F&B là 1 lợi thế
Yêu cầu từ 01 năm kinh nghiệm
Sử dụng thành thạo vi tính văn phòng (word, excel), định khoản tốt
Nhanh nhẹn, cẩn thận, nhiệt tình, trung thực, cầu tiến trong công việc
Xử lý tình huống linh hoạt, có khả năng kết nối quán xuyến công việc
3. CHÍNH SÁCH ĐÃI NGỘ:
Hỗ trợ ăn trưa, gửi xe miễn phí
Môi trường trẻ trung, luôn luôn sẵn sàng hỗ trợ lẫn nhau trong công việc, nhân viên – lãnh đạo gần gũi dễ thân thiết.
Giảm giờ làm còn 7 giờ khi gắn bó từ 02 năm.
Đầy đủ chế độ BHXH, tham gia các hoạt động nội bộ của công ty, quà tặng sinh nhật, các dịp lễ, ....
4. CÁCH THỨC ỨNG TUYỂN:
Gửi CV qua email: jinvn_hr@breadfactory.com.vn
Hạn cuối: 23:59 ngày 30/6/2026
Lưu ý: Do hạn chế về mặt thời gian, chúng tôi có thể sẽ chỉ phản hồi kết quả ứng tuyển qua email cho các ứng viên được chọn. Trong và sau khi ứng tuyển, vui lòng thường xuyên kiểm tra cả hòm thư Spam hoặc Promotions (Quảng cáo) để không bỏ sót bất cứ thông báo nào từ chúng tôi.","python,giao tiếp,tiếng anh",Finance,Hà Nội
Thực Tập Sinh Kế Toán Nội Bộ,https://brandcreativity.com.vn/,"Thỏa thuận
Ứng tuyển",https://jobs.neu.edu.vn/jobs/thuc-tap-sinh-ke-toan-noi-bo-brand-creativity-1202606110948,"1. MÔ TẢ CÔNG VIỆC:
Tiến hành tập hợp, kiểm tra và xử lý hóa đơn, chứng từ kế toán;
Thực hành các nghiệp vụ kế toán (công nợ, quỹ, ngân hàng, thu/chi dự án) theo các phần mềm kế toán dựa vào chứng từ và số liệu thực tế;
Thực hiện các nghiệp vụ thanh toán, tạm ứng phát sinh theo quy định;
Phối hợp cùng kế toán viên trong việc chuẩn bị, sắp xếp, lưu trữ chứng từ và hồ sơ kế toán;
Tìm hiểu, học hỏi, tham gia các công việc liên quan đến Thuế, BHXH.
Thực hiện các công việc kế toán thực tế theo hướng dẫn của quản lý, giám đốc.
2. YÊU CẦU ỨNG VIÊN:
Đang theo học hoặc mới tốt nghiệp chuyên ngành Kế toán - Kiểm toán
Kỹ năng tổ chức, quản lý hồ sơ và xử lý văn bản tốt
Kỹ năng phân tích số liệu
Thông thạo Excel và các phần mềm kế toán cơ bản
Khả năng giao tiếp và làm việc nhóm hiệu quả
Tỉ mỉ, chu đáo, ham học hỏi và trung thực trong công việc
Lưu ý: Công ty chỉ tuyển nữ
3. CHÍNH SÁCH ĐÃI NGỘ:
Được hướng dẫn trực tiếp bởi nhân sự có chuyên môn cao và nhiều năm kinh nghiệm trong lĩnh vực kế toán
Được tiếp cận và thực hành trên chứng từ, sổ sách kế toán thực tế
Học hỏi kinh nghiệm thực tế về lĩnh vực kế toán nội bộ trong môi trường agency với các dự án đa dạng ngành nghề
Làm việc trong môi trường thân thiện, giờ làm linh hoạt với nhiều cơ hội thăng tiến trong/sau thời gian thực tập
Thu nhập và phúc lợi thỏa thuận
4. CÁCH THỨC ỨNG TUYỂN:
Gửi CV qua email: planner.hanoi@brandcreativity.com.vn
Hạn cuối: 23:59 ngày 30/6/2026
Lưu ý: Do hạn chế về mặt thời gian, chúng tôi có thể sẽ chỉ phản hồi kết quả ứng tuyển qua email cho các ứng viên được chọn. Trong và sau khi ứng tuyển, vui lòng thường xuyên kiểm tra cả hòm thư Spam hoặc Promotions (Quảng cáo) để không bỏ sót bất cứ thông báo nào từ chúng tôi.","python,giao tiếp,tiếng anh",Finance,Hà Nội
